id,publication_year,cited_by_count,author_ids
W4385665192,2023.0,121,A5079602209|A5034823602
W2086579950,2011.0,117,A5089412314|A5084649058|A5027096857
W2324810750,2016.0,114,A5034823602|A5079602209
W3198963017,2022.0,113,A5043628255|A5102992157|A5082305994
W1995893870,2015.0,111,A5034823602|A5079602209
W3029581652,2020.0,107,A5079602209|A5034823602
W4285728363,2022.0,100,A5028862879|A5111567842
W2426372034,2016.0,98,A5079602209|A5034823602
W4312380001,2022.0,95,A5101835756|A5064805926
W2052878981,2009.0,94,A5076803284|A5076803284
W2148481366,2011.0,94,A5080606380|A5027096857
W2367932617,2016.0,90,A5034823602|A5079602209
W3096001083,2020.0,84,A5044278097|A5076803284
W3136973443,2021.0,83,A5034823602|A5079602209
W2173130871,2015.0,78,A5034823602|A5079602209
W2955727586,2019.0,78,A5046786525|A5022479713
W2788710361,2018.0,77,A5017116858|A5100431792
W2949024437,2019.0,77,A5017116858|A5100431792
W2187587692,2015.0,76,A5034823602|A5079602209
W3158968814,2021.0,74,A5078226000|A5007534783|A5018053342
W3162784696,2022.0,72,A5017116858|A5100431792
W2342775100,2016.0,70,A5034823602|A5079602209
W2607912781,2017.0,69,A5034823602|A5079602209
W2126673210,2014.0,68,A5080606380|A5027096857
W2611455108,2017.0,59,A5027847558|A5082639817
W4229022311,2022.0,51,A5046402665|A5022479713
W3201027697,2021.0,50,A5044246594|A5090665793
W3118489693,2021.0,44,A5044278097|A5076803284
W4382462089,2023.0,43,A5079602209|A5034823602
W4360616504,2023.0,35,A5034823602|A5079602209
W4319298949,2023.0,31,A5034823602|A5079602209
W4389519586,2023.0,31,A5046006076|A5042601761
W3199441944,2021.0,27,A5044278097|A5076803284
W4281252345,2022.0,26,A5079602209|A5034823602
W4392472283,2024.0,25,A5034823602|A5079602209
W4324148415,2023.0,22,A5034823602|A5079602209
W3034578000,2020.0,17,A5044278097|A5076803284
W2165765650,2009.0,105,A5113438854|A5027096857
W2152544548,2006.0,102,A5027096857|A5054793827
W2108256945,2002.0,101,A5059990582|A5027096857
W2143079218,2009.0,99,A5113438854|A5027096857
W4243266857,2009.0,95,A5079602209|A5034823602
W1836364531,2011.0,91,A5113438854|A5027096857
W2083602021,2010.0,86,A5044278097|A5076803284
W2117058919,2006.0,81,A5027096857|A5054793827
W2097552122,2012.0,78,A5080606380|A5027096857
W2051124169,2009.0,70,A5079602209|A5034823602
W2005022467,2012.0,67,A5044278097|A5076803284
W1994307466,2009.0,66,A5113438854|A5027096857
W2147393557,2006.0,66,A5113438854|A5054793827|A5027096857
W2085324929,2009.0,65,A5113438854|A5027096857
W2144104568,2015.0,64,A5079602209|A5034823602
W4233311391,2008.0,64,A5079602209|A5034823602
W1975856267,2006.0,63,A5079602209|A5034823602
W2201934376,2015.0,55,A5079602209|A5034823602
W4234264790,2016.0,55,A5022479713|A5063079579
W2576052833,2017.0,54,A5022479713|A5063079579
W2590126804,2017.0,54,A5079602209|A5034823602
W2902258197,2018.0,49,A5044278097|A5076803284
W2211890506,2015.0,48,A5034823602|A5079602209
W1982559457,2012.0,45,A5089412314|A5084649058|A5027096857
W2252033417,2013.0,40,A5070930882|A5042601761
W2915605849,2019.0,40,A5079602209|A5034823602
W2974243120,2019.0,36,A5044278097|A5076803284
W2606793473,2017.0,35,A5034823602|A5079602209
W3154200459,2021.0,32,A5043628255|A5082305994
W3180641939,2021.0,32,A5028862879|A5035224908
W2132677047,2012.0,31,A5076803284|A5076803284
W2154886364,2015.0,31,A5079602209|A5034823602
W2263785794,2016.0,31,A5082305994|A5102992157
W1908503869,2015.0,30,A5079602209|A5034823602
W2126624475,2008.0,25,A5054793827|A5027096857
W4366437426,2023.0,24,A5034823602|A5079602209
W2144338909,2014.0,22,A5079602209|A5034823602
W4377023061,2023.0,22,A5034823602|A5079602209
W4380355202,2023.0,22,A5034823602|A5079602209
W2568888405,2017.0,20,A5034823602|A5079602209
W3159223999,2021.0,20,A5034823602|A5079602209
W3173843816,2021.0,20,A5101835756|A5064805926
W3038831159,2021.0,18,A5042601761|A5005554337
W3134326451,2021.0,18,A5076803284|A5044278097
W2963447120,2015.0,16,A5046006076|A5042601761
W3190434759,2021.0,14,A5034823602|A5079602209
W4205805958,2022.0,14,A5076803284|A5044278097
W2974862245,2019.0,13,A5079602209|A5034823602
W4284883216,2022.0,12,A5044278097|A5076803284
W4364351733,2023.0,11,A5022479713|A5039217538
W4391467088,2024.0,11,A5028862879|A5111567842
W2134999321,2008.0,40,A5054793827|A5027096857
W4255759118,2008.0,39,A5034823602|A5079602209
W2119718891,2001.0,35,A5076803284|A5076803284
W2076173668,2007.0,34,A5079602209|A5034823602
W1952399979,2015.0,33,A5034823602|A5079602209
W2110316084,2011.0,30,A5076803284|A5076803284
W2142258297,2011.0,28,A5044278097|A5076803284
W2512252587,2016.0,26,A5034823602|A5079602209
W2953987971,2019.0,24,A5024879161|A5082305994
W2118269175,2008.0,23,A5076803284|A5076803284
W2128841121,1996.0,23,A5076803284|A5076803284
W2582635907,2017.0,23,A5034823602|A5079602209
W2400160693,2015.0,21,A5079602209|A5034823602
W2784936649,2018.0,21,A5079602209|A5034823602
W49759743,2021.0,18,A5076826749|A5042601761
W3163110148,2020.0,16,A5046786525|A5022479713
W3162772262,2021.0,12,A5046402665|A5022479713
W2098127153,2005.0,19,A5076803284|A5076803284
W2591306196,2017.0,16,A5034823602|A5079602209
W4250548453,2010.0,14,A5079602209|A5034823602
W2564684188,2017.0,13,A5034823602|A5079602209
W2964636627,2019.0,13,A5085704796|A5028316272
W2530523999,2017.0,12,A5079602209|A5034823602
W2942292398,2019.0,12,A5080606380|A5027096857
W1977942547,2011.0,11,A5046006076|A5042601761
W2337030134,2016.0,11,A5034823602|A5079602209
W2023479943,2003.0,12,A5059990582|A5027096857
W2109176198,2011.0,11,A5113438854|A5027096857
W2953084091,2015.0,465,A5042601761|A5046006076
W2945720633,2019.0,119,A5015792268|A5102992157|A5082305994
W4312091890,2022.0,116,A5088517824|A5043628255|A5082305994
W4286903249,2021.0,47,A5102930940|A5112759123|A5024879161|A5102992157|A5082305994
W2132547887,2015.0,40,A5046006076|A5042601761
W2796239628,2018.0,39,A5017116858|A5100431792
W4379474731,2023.0,35,A5069782842|A5103238719|A5009625151|A5029637639|A5088517824|A5082305994
W2793262076,2018.0,28,A5101835756|A5064805926
W2949851493,2019.0,24,A5017116858|A5100431792
W4396239104,2024.0,20,A5012908746|A5077125314
W4286903770,2021.0,19,A5067264969|A5042601761|A5005554337|A5046006076
W2905139236,2018.0,16,A5101835756|A5064805926
W3167361718,2021.0,13,A5088517824|A5082305994
W4311731135,2022.0,13,A5034823602|A5079602209
W4285079552,2021.0,12,A5042601761|A5005554337
W2099016599,2011.0,594,A5003486908|A5012542798
W2100776627,2009.0,549,A5054831137|A5071582618
W2617346885,2017.0,405,A5024903004|A5003486908
W2140898504,2012.0,196,A5038503250|A5003307854|A5012746112
W3213646008,2021.0,143,A5006477225|A5031333887
W3114319482,2020.0,65,A5031333887|A5006477225
W4388820220,2023.0,54,A5006477225|A5031333887
W2902017744,2018.0,52,A5031333887|A5006477225
W3195577467,2021.0,41,A5006477225|A5031333887
W2567675332,2015.0,40,A5003486908|A5012542798
W2096541819,2003.0,166,A5019087210|A5009542275|A5101479585
W4301657671,2009.0,77,A5038503250|A5012746112|A5026900342
W2055169786,2013.0,62,A5003486908|A5012542798
W2049774305,2012.0,43,A5038503250|A5026900342|A5012746112
W1969486083,2009.0,38,A5054831137|A5071582618
W2788313038,2018.0,37,A5031333887|A5006477225
W1488141867,2013.0,36,A5012542798|A5003486908
W2963018216,2018.0,35,A5031333887|A5006477225|A5100396318|A5100383565
W3183165162,2021.0,33,A5006477225|A5031333887
W4205767943,2021.0,32,A5006477225|A5031333887|A5088609880
W2943363474,2019.0,29,A5010488057|A5018318827
W2155936459,2013.0,26,A5012542798|A5003486908
W2344778348,2016.0,25,A5006477225|A5100383565
W2998507417,2020.0,25,A5006477225|A5031333887
W3175380940,2021.0,24,A5006477225|A5031333887
W4390873068,2023.0,18,A5006477225|A5031333887
W4295935152,2022.0,17,A5006477225|A5031333887
W2907897631,2018.0,16,A5031333887|A5006477225
W4300165626,2009.0,38,A5038503250|A5012746112|A5026900342
W2108762681,2014.0,35,A5038503250|A5026900342|A5012746112
W116994521,2011.0,22,A5003486908|A5012542798
W1992021869,2014.0,15,A5088609880|A5006477225
W2796080127,2018.0,12,A5088609880|A5006477225
W3037346773,2021.0,13,A5006477225|A5031333887
W305267832,2000.0,18,A5028227011|A5065382850
W1524135913,2011.0,57,A5038503250|A5012746112|A5026900342
W3020784329,2020.0,14,A5031333887|A5006477225
W1964308073,2013.0,2683,A5035238849|A5082748474
W2767879018,2008.0,2569,A5018152871|A5036991379
W2330055266,2016.0,1959,A5036991379|A5018152871
W2110620844,2010.0,1952,A5059236838|A5062403203|A5015080044
W2093779538,2002.0,952,A5112089788|A5035238849
W1963951747,2014.0,533,A5035238849|A5082748474
W2082396928,2011.0,472,A5059236838|A5068484674|A5062403203|A5038976962
W3112557550,2020.0,438,A5003232376|A5034503874|A5101428929
W2138584880,2008.0,396,A5036991379|A5018152871
W2142074516,2011.0,320,A5062403203|A5002041772|A5038976962
W2111029009,2010.0,296,A5035238849|A5082748474
W2275912048,2016.0,292,A5082748474|A5035238849
W2991491363,2019.0,220,A5082748474|A5088947425|A5035238849
W2887133025,2018.0,202,A5077160360|A5036991379|A5018152871
W2129685943,2013.0,176,A5035238849|A5082748474
W1793952300,2011.0,153,A5036991379|A5018152871
W2017779313,2013.0,132,A5006144255|A5035238849
W3127366890,2021.0,122,A5003232376|A5034503874
W3155744614,2021.0,122,A5036991379|A5018152871
W2158999820,2011.0,101,A5006144255|A5035238849|A5082748474
W2947280232,2019.0,99,A5034503874|A5003232376
W2012021057,2013.0,94,A5035238849|A5082748474
W3017961061,2020.0,93,A5075783850|A5076880940|A5066588555|A5088517824
W2471652001,2016.0,78,A5082748474|A5035238849|A5062402898
W2957501821,2019.0,58,A5036991379|A5018152871
W4302304782,2022.0,49,A5036991379|A5006768210
W3172223505,2021.0,40,A5003232376|A5034503874
W4313367616,2022.0,39,A5034503874|A5003232376|A5082646301
W4387339001,2023.0,38,A5003232376|A5034503874
W3080710379,2020.0,32,A5082748474|A5035238849
W4386706742,2023.0,32,A5034503874|A5003232376
W4283516753,2022.0,26,A5003232376|A5034503874
W4297066692,2022.0,20,A5018152871|A5036991379
W4403637620,2024.0,20,A5034503874|A5003232376|A5064788948
W4365458445,2023.0,13,A5034503874|A5003232376
W2105877423,2012.0,103,A5082748474|A5035238849
W2028688779,2004.0,99,A5087366916|A5101793577
W2005178075,2013.0,81,A5035238849|A5082748474
W2084491897,1999.0,59,A5058213722|A5058213722|A5034714982
W2804859018,2018.0,59,A5036991379|A5018152871
W3012524070,2020.0,58,A5036991379|A5018152871
W1989136838,2008.0,52,A5036991379|A5018152871
W2128622330,2011.0,46,A5029187649|A5036991379
W3021491552,2020.0,45,A5034503874|A5003232376
W2111561864,2021.0,43,A5042159546|A5062403203|A5013670125
W3082795263,2020.0,41,A5036991379|A5018152871
W1553159358,2007.0,36,A5076657750|A5034714982
W3202370727,2021.0,27,A5034503874|A5003232376
W4285391126,2022.0,26,A5036991379|A5018152871
W1968129116,2013.0,22,A5058213722|A5058213722|A5034714982
W4205857559,2022.0,21,A5075936732|A5101429033
W4296983690,2022.0,18,A5003232376|A5034503874
W4318672215,2023.0,17,A5006768210|A5036991379
W3182822778,2021.0,14,A5036991379|A5018152871
W4213450709,2022.0,12,A5001375811|A5062403203|A5015080044
W1559166661,2001.0,77,A5101793577|A5000107760
W2153975629,2006.0,71,A5006144255|A5035238849
W4244683209,2007.0,20,A5058213722|A5058213722|A5034714982
W1513526108,2010.0,18,A5058213722|A5058213722|A5034714982
W1791832793,2021.0,16,A5064158757|A5035604081
W3111693783,2020.0,13,A5011759109|A5035238849|A5082748474
W393657638,2016.0,12,A5002041772|A5042159546|A5062403203
W1798379796,2002.0,27,A5058213722|A5058213722|A5034714982
W2990968921,2009.0,24,A5059236838|A5062403203|A5015080044
W2119309555,2008.0,17,A5058213722|A5058213722|A5034714982
W2113011590,2013.0,14,A5062402898|A5035238849|A5082748474
W2167737041,2005.0,30,A5035238849|A5112089788|A5006144255|A5020652195
W2141213457,2005.0,20,A5006144255|A5035238849
W2021121433,2007.0,19,A5101793577|A5109182814
W2957823982,2009.0,96,A5059236838|A5062403203|A5015080044
W1981561047,2004.0,618,A5113740344|A5030956489
W2726150830,2017.0,612,A5044230953|A5031927335
W2039403696,2007.0,335,A5113740344|A5030956489
W1965420113,2006.0,190,A5057966689|A5052153374
W3005436539,2019.0,168,A5058252339|A5100669593|A5039363991
W2052296147,2009.0,166,A5019959788|A5051780972
W2997371611,2020.0,148,A5058252339|A5039363991|A5082564408
W2490612150,2016.0,100,A5044230953|A5031927335
W3037031145,2020.0,53,A5087929857|A5101829031
W3177167102,2021.0,44,A5039363991|A5058252339
W4412490346,2025.0,18,A5113740344|A5070063054
W1965073822,2010.0,123,A5113740344|A5030956489
W1950017036,2003.0,115,A5030956489|A5113740344
W2097403344,2011.0,103,A5074947438|A5025953837|A5068657154
W3124272602,2016.0,78,A5057966689|A5066686727
W2029684415,2007.0,54,A5072712347|A5013723473|A5073163964
W2593642250,2017.0,50,A5044230953|A5031927335
W3125437020,2014.0,46,A5057966689|A5066686727
W2588643999,2017.0,45,A5044230953|A5031927335
W2970384143,2019.0,43,A5051780972|A5013062869
W2043835629,2010.0,34,A5051780972|A5019959788
W2762789160,2017.0,30,A5080269973|A5027031870|A5091072279|A5026111773
W4200446854,2021.0,24,A5067816317|A5014610119
W1593956917,2010.0,15,A5072712347|A5013723473|A5073163964
W2531323243,2016.0,15,A5044230953|A5031927335
W1994121574,2012.0,13,A5033299020|A5013865094|A5089330955
W2275188804,2009.0,12,A5019959788|A5090414446|A5051780972
W4254066779,2012.0,12,A5057966689|A5066686727
W1968281710,2011.0,26,A5074947438|A5025953837
W2096871727,2012.0,15,A5074947438|A5068657154|A5025953837
W2911498515,2018.0,15,A5080544237|A5101829031|A5072032804
W2809379035,2018.0,12,A5080269973|A5022748824|A5065686631|A5026111773
W3151968738,2016.0,11,A5072712347|A5013723473|A5073163964
W2751169665,2017.0,27,A5100669593|A5058252339|A5039363991
W2966666886,2019.0,19,A5058252339|A5100669593|A5039363991
W2991538160,2019.0,15,A5087929857|A5101829031
W2962898354,2018.0,2797,A5100446119|A5100431792
W2102726336,2011.0,389,A5038985029|A5089432101
W2490356861,2016.0,272,A5089432101|A5038985029
W1554854995,2015.0,209,A5069741288|A5023882384
W2149978102,2011.0,188,A5090665793|A5087421071
W2068740755,2012.0,172,A5038985029|A5089432101
W2753034901,2017.0,157,A5013556554|A5024903004
W2799743221,2018.0,147,A5024945862|A5031886656
W2895550533,2018.0,128,A5100446119|A5100431792
W2963767627,2019.0,106,A5100446119|A5100431792
W2076480719,2010.0,88,A5089432101|A5038985029
W2466376138,2016.0,70,A5038461315|A5087334854
W3184996125,2021.0,70,A5069741288|A5032824352
W2808334401,2018.0,66,A5089432101|A5038985029
W2018218137,2014.0,65,A5068514720|A5037250136
W3087290147,2020.0,63,A5027151142|A5069741288
W3162439934,2021.0,63,A5100384686|A5100721259
W4206266438,2021.0,60,A5012005217|A5065710083
W3006706190,2020.0,54,A5089432101|A5038985029
W4281707300,2022.0,54,A5021152720|A5024945862
W2000060313,2014.0,48,A5069741288|A5032824352
W2743703749,2017.0,45,A5027151142|A5069741288
W1824164814,2013.0,29,A5038985029|A5089432101
W3127555950,2021.0,29,A5030735818|A5089432101
W4221085423,2022.0,29,A5021152720|A5024945862
W2888200802,2018.0,23,A5038985029|A5089432101
W2171227284,2011.0,83,A5069741288|A5101746906
W2057936989,2012.0,78,A5069741288|A5032824352
W2168536437,2011.0,77,A5069741288|A5032824352
W2137752381,2010.0,65,A5045902352|A5110275152
W1967150305,2011.0,63,A5089432101|A5038985029
W2498873280,2006.0,62,A5100384686|A5055149475
W3014718068,2019.0,61,A5081254155|A5100384686
W1972996235,2014.0,58,A5087334854|A5063079579
W2003583693,2014.0,55,A5069741288|A5032824352
W2023050974,2011.0,55,A5069741288|A5101746906
W2133560121,2014.0,47,A5045902352|A5110275152
W1963936323,2012.0,46,A5045902352|A5005185230
W2085144765,2013.0,46,A5101746906|A5069741288
W2274931634,2016.0,45,A5089432101|A5038985029
W2096887725,2014.0,43,A5069741288|A5032824352
W2774365730,2017.0,39,A5089432101|A5038985029
W3189760681,2021.0,30,A5030735818|A5089432101
W4287306563,2022.0,30,A5089432101|A5038985029
W2900997112,2018.0,29,A5089432101|A5038985029
W2948992711,2019.0,29,A5072777494|A5017780534
W2895735372,2019.0,27,A5045902352|A5002342124
W3157300094,2021.0,23,A5021807829|A5062402898
W2980356356,2019.0,20,A5027151142|A5069741288
W3106637937,2020.0,15,A5027151142|A5069741288
W3198490749,2021.0,13,A5065710083|A5085108622
W4294755264,2022.0,13,A5069741288|A5058957631
W4362014866,2023.0,13,A5021152720|A5024945862
W3200127349,2021.0,12,A5000213324|A5021465030
W2119880161,2012.0,32,A5045902352|A5110275152
W1980168852,2010.0,29,A5089432101|A5038985029
W2130284525,2010.0,24,A5109514814|A5017534262
W2536253352,2015.0,18,A5068514720|A5037250136
W205887534,2009.0,15,A5090665793|A5087421071
W2788945234,2018.0,15,A5038461315|A5087334854
W2786817236,2018.0,271,A5100446119|A5100634431
W2184194537,2025.0,73,A5090665793|A5066644920
W3121773179,2013.0,21,A5008402803|A5036672698
W2940286780,2019.0,12,A5100446119|A5100431792
W1512757846,2011.0,11,A5069741288|A5032824352
W2171838050,2001.0,1813,A5000424744|A5036233252
W2105476520,2015.0,1146,A5024451217|A5051095866
W2062096037,2012.0,666,A5024451217|A5051095866
W1989866797,2014.0,485,A5109593357|A5028892842
W1701749658,1994.0,416,A5000424744|A5036233252
W1982709543,2007.0,384,A5008316506|A5087366916
W2905544595,2019.0,374,A5002713363|A5009049500|A5100450462
W2033226861,2012.0,354,A5053589098|A5034259217|A5000424744
W2771396150,2017.0,336,A5043883509|A5054965256
W2963274633,2016.0,219,A5002713363|A5100450462
W2062914254,2014.0,140,A5017564609|A5087366916
W2189564841,2015.0,135,A5016636016|A5087366916
W2107192352,2015.0,123,A5014664928|A5000424744
W2736309598,2017.0,123,A5043060302|A5087366916
W2574790321,2017.0,112,A5017529415|A5002713363
W2518407340,2016.0,95,A5024451217|A5051095866
W2123077730,2014.0,94,A5084294553|A5109593357
W2154551929,2013.0,81,A5058038900|A5000424744
W2910595231,2018.0,81,A5043060302|A5087366916
W2128587712,2014.0,80,A5007061198|A5005709068|A5043883509
W2523439849,2016.0,63,A5109593357|A5028892842
W3189062941,2021.0,50,A5087366916|A5020340631
W1994048273,2015.0,40,A5083710366|A5084091340
W3088966328,2020.0,39,A5080713233|A5008115861
W3186630217,2021.0,38,A5109593357|A5028892842
W4323659680,2023.0,34,A5087366916|A5108541589|A5102016303
W2971164557,2019.0,33,A5020734965|A5087366916
W4220888948,2022.0,27,A5039344853|A5084091340
W4392337817,2024.0,22,A5109593357|A5028892842
W2094562454,1991.0,121,A5109593357|A5103836157
W2098711339,2013.0,62,A5024451217|A5051095866
W2466795,2013.0,57,A5101896775|A5075925664
W3038082260,2020.0,49,A5109593357|A5028892842
W2734906549,2017.0,46,A5014664928|A5000424744
W2120304299,2007.0,40,A5108541589|A5087366916
W3028788813,2020.0,40,A5102016303|A5108541589|A5087366916
W2538997268,2016.0,38,A5043883509|A5054965256
W1871776918,2007.0,32,A5015299890|A5075925664
W2973816684,2019.0,31,A5024451217|A5051095866|A5020224649
W2041067749,2012.0,29,A5024451217|A5051095866
W2319508142,2014.0,29,A5024451217|A5051095866
W2045785663,2015.0,27,A5102730269|A5033338045
W2606084306,2017.0,25,A5024451217|A5051095866
W2963690739,2018.0,25,A5002713363|A5031269302
W4214750878,2022.0,23,A5024451217|A5051095866
W4312132324,2022.0,22,A5109593357|A5028892842
W2892162616,2018.0,21,A5084091340|A5039344853
W4224441490,2022.0,21,A5109593357|A5028892842
W2004040243,2002.0,49,A5087366916|A5103836157
W2152119725,2005.0,47,A5036233252|A5000424744
W1989459746,2007.0,28,A5015299890|A5075925664
W1573402002,2010.0,21,A5028319250|A5005445295
W2762640249,2017.0,20,A5024451217|A5051095866
W2048166216,1995.0,29,A5109593357|A5103836157
